,Year,District Name,District Code_x,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,District Code_y,American Indian or Alaska Native,Asian,Black or African American,Hispanic or Latino,"Multi-Race, Not Hispanic or Latino",Native Hawaiian or Other Pacific Islander,White,Female,Male,Tests Taken,Reading / Writing,Math
158,2023,Medfield,1750000,189,98.9,0.5,0.5,0,0,0,1750000,0.3,4.2,1,3.9,3.3,0,87.3,48.7,51.3,205,602,603
159,2023,Medford,1760000,294,93.9,1.7,0.3,0.3,3.7,0,1760000,0.4,9.6,12.8,12.7,4.8,0.1,59.6,48.3,51.7,163,578,557
160,2023,Medway,1770000,153,96.1,3.9,0,0,0,0,1770000,0.1,2.8,1.5,3.9,2.3,0.1,89.3,50.4,49.6,151,576,564
161,2023,Melrose,1780000,203,97.5,1,0,0,1.5,0,1780000,0,5.8,5.3,4.9,5,0,79,51.1,48.9,187,597,562
162,2023,Mendon-Upton,7100000,136,98.5,1.5,0,0,0,0,7100000,0.1,2.2,0.5,4.3,2.4,0,90.5,49.9,50.1,137,593,548
163,2023,Methuen,1810000,397,92.2,4.3,1.5,0,2,0,1810000,0.1,3.9,2,41.3,4.7,0.1,47.9,47.7,52.3,155,547,538
164,2023,Middleborough,1820000,179,96.6,1.7,0,0,1.7,0,1820000,0.9,1.1,2.5,3.1,3.8,0,88.6,48.5,51.5,140,553,541
165,2023,Milford,1850000,297,83.5,3.7,0.7,0.3,11.8,0,1850000,1.5,2.1,2.9,28.4,3.5,0,61.4,47.7,52.3,143,558,528
166,2023,Millbury,1860000,115,93.9,1.7,0,0,4.3,0,1860000,0,3.4,2.8,7.4,5,0.1,81.2,50.1,49.9,52,537,525
167,2023,Millis,1870000,71,93,2.8,0,0,4.2,0,1870000,0.2,2.2,1.1,7.9,3.8,0.1,84.6,50.2,49.8,71,559,544
168,2023,Milton,1890000,250,97.6,2,0,0,0.4,0,1890000,0.1,7.2,14.2,4.4,4.6,0.1,69.4,49.8,50.1,340,587,571
169,2023,Minuteman Regional Vocational Technical,8300000,154,92.9,1.9,0,0.6,3.9,0.6,8300000,0.2,5.4,3.3,7.2,4.7,0,79.2,36.1,63.5,98,576,529
170,2023,Mohawk Trail,7170000,24,91.7,0,0,0,8.3,0,7170000,0.1,0.4,0.4,4.5,2.9,0.1,91.5,50.6,49.3,11,588,550
171,2023,Monomoy Regional School District,7120000,117,92.3,4.3,0,0,3.4,0,7120000,0.6,1.4,6.6,7.2,5.6,0.2,78.4,49.2,50.8,84,591,566
172,2023,Monson,1910000,35,85.7,2.9,5.7,0,5.7,0,1910000,0.1,1.1,0.9,3.7,2.2,0.5,91.5,50.7,49.3,4,nil,nil
173,2023,Montachusett Regional Vocational Technical,8320000,291,96.9,1.7,0,0.3,1,0,8320000,0.1,1.5,2,16.2,3.8,0,76.4,49.1,50.4,92,564,542
174,2023,Mount Greylock,7150000,77,98.7,0,0,0,1.3,0,7150000,0,1.1,1.2,3.6,4.3,0,89.8,50.8,49.2,105,621,587
175,2023,Mystic Valley Regional Charter (District),4700000,72,100,0,0,0,0,0,4700000,0.3,21.1,17.8,9.3,4.3,0,47.3,50.6,49.4,105,590,607
176,2023,Nantucket,1970000,128,96.9,0,0,0,3.1,0,1970000,0.1,1.9,10.4,31.7,4,0,52,48.3,51.6,77,542,515
177,2023,Narragansett,7200000,56,91.1,5.4,0,0,3.6,0,7200000,0.1,0.3,1.3,6,3.2,0.1,89.1,46.5,53.4,17,555,518
178,2023,Nashoba,7250000,180,96.7,1.7,0.6,0,1.1,0,7250000,0.1,3.2,1.3,4.8,3,0.1,87.6,49.8,50.2,205,594,591
179,2023,Nashoba Valley Regional Vocational Technical,8520000,155,97.4,1.3,0,0,1.3,0,8520000,0.4,1.8,1.6,4.8,2.5,0,88.9,38.3,61.4,33,539,506
180,2023,Natick,1980000,364,97.5,1.6,0.3,0,0.5,0,1980000,0.1,10.3,2.7,6,5.2,0.1,75.6,48.8,51.2,351,609,596
181,2023,Nauset,6600000,180,94.4,2.8,0,0.6,2.2,0,6600000,0.2,2.5,5,4.5,3.4,0.1,84.3,53.4,46.4,178,553,525
182,2023,Needham,1990000,358,98.9,1.1,0,0,0,0,1990000,0.1,8.8,2.9,5.8,5.1,0,77.3,50.1,49.9,379,626,632
183,2023,Neighborhood House Charter (District),4440000,40,80,10,0,0,10,0,4440000,0.5,2.9,53.4,21.5,4.8,0,16.9,50,50,113,440,435
184,2023,New Bedford,2010000,596,79.2,2.9,1.2,0.3,16.4,0,2010000,0.4,0.9,13.2,40.3,5.3,0.1,39.8,47.7,52.3,151,502,469
185,2023,New Heights Charter School of Brockton (District),35130000,68,95.6,0,4.4,0,0,0,35130000,0.2,0.9,89.5,7,0.4,0,2.1,50.4,49.6,9,nil,nil
186,2023,Newburyport,2040000,200,96.5,3,0,0.5,0,0,2040000,0,1.9,1,3.5,2,0,91.5,50.8,49.2,188,596,592
187,2023,Newton,2070000,905,96.8,2.8,0,0,0.4,0,2070000,0.1,19,4.7,7.6,6.5,0,62.1,49.1,50.9,860,630,637
188,2023,Norfolk County Agricultural,9150000,123,99.2,0.8,0,0,0,0,9150000,0.4,1.3,1.3,2.7,3.8,0.2,90.5,72.5,27.5,60,555,510
189,2023,North Adams,2090000,62,75.8,4.8,0,0,19.4,0,2090000,0.2,0.4,2.6,6.4,7.6,0.1,82.6,50.5,49.5,51,467,439
190,2023,North Andover,2110000,286,96.5,2.8,0,0,0.7,0,2110000,0.2,8,3.2,11,3,0.1,74.3,49.3,50.7,270,585,577
191,2023,North Attleborough,2120000,245,92.7,4.1,0.8,0,2.4,0,2120000,0.2,6.8,3.9,4.7,3.9,0.1,80.4,49,50.9,243,574,567
192,2023,North Brookfield,2150000,17,58.8,11.8,5.9,5.9,17.6,0,2150000,0,0.2,0.7,5.1,3.7,0,90.4,47.9,52.1,6,nil,nil
193,2023,North Middlesex,7350000,149,96,3.4,0,0,0.7,0,7350000,0.1,1.5,1.6,4.3,3.3,0.1,89,49.3,50.7,117,570,536
194,2023,North Reading,2170000,171,94.7,4.7,0,0,0.6,0,2170000,0.1,4.1,0.6,3.4,2.8,0.1,88.9,49.4,50.6,141,586,580
195,2023,Northampton,2100000,221,96.4,1.4,0,0,2.3,0,2100000,0.2,3.9,2.8,16.7,6.6,0,69.8,48.4,51.6,121,643,599
196,2023,Northampton-Smith Vocational Agricultural,4060000,127,92.9,0,0,0.8,6.3,0,4060000,0,0.4,1.2,14.5,2,0,81.8,45.3,54.7,9,nil,nil
197,2023,Northboro-Southboro,7300000,300,98.3,1.3,0,0,0.3,0,7300000,0.4,11.1,1.2,5.1,3.3,0.2,78.6,51.4,48.6,326,608,618
198,2023,Northbridge,2140000,123,92.7,0.8,0,1.6,4.9,0,2140000,0,0.7,1,8.3,4.7,0.1,85.2,48.5,51.4,77,543,533
199,2023,Northeast Metropolitan Regional Vocational Technical,8530000,270,97.8,0,0,0,1.9,0.4,8530000,0.1,1.2,2.9,33.2,2.1,0.2,60.4,45.9,54.1,100,495,474
200,2023,Northern Berkshire Regional Vocational Technical,8510000,122,98.4,0,0,0,1.6,0,8510000,0,0.2,0.6,1.8,2.6,0,94.8,38.1,61.9,46,517,481
201,2023,Norton,2180000,150,94.7,1.3,0,0,4,0,2180000,0.2,1.8,2,3.9,4,0.1,88,49.8,50.2,120,569,550
202,2023,Norwell,2190000,147,99.3,0.7,0,0,0,0,2190000,0.1,2.2,0.5,1.6,2.6,0.2,92.9,48.2,51.8,201,602,600
203,2023,Norwood,2200000,226,93.8,3.5,0.9,0.4,1.3,0,2200000,0,8,11.1,12.7,2.7,0.5,65,48.8,51.2,183,568,554
204,2023,Old Colony Regional Vocational Technical,8550000,139,98.6,0,0,0.7,0.7,0,8550000,0.2,0.7,2,2.5,2.4,0,92.2,37.3,62.7,46,538,519
205,2023,Old Rochester,7400000,154,98.7,1.3,0,0,0,0,7400000,0.1,1.7,1.9,2.1,3.5,0,90.6,48.8,51.2,154,571,560
206,2023,Oxford,2260000,79,84.8,5.1,1.3,0,8.9,0,2260000,0.1,1.7,2.2,11.8,4.6,0.2,79.4,47.9,52,22,534,520
207,2023,Palmer,2270000,64,84.4,3.1,1.6,1.6,9.4,0,2270000,0,2.3,3.1,10.9,4.8,0,79,49.9,50.1,27,566,543
208,2023,Pathfinder Regional Vocational Technical,8600000,114,92.1,4.4,0,0,3.5,0,8600000,0.5,0.3,1.1,5.7,3.1,0,89.4,36.4,63.1,6,nil,nil
209,2023,Paulo Freire Social Justice Charter School (District),35010000,36,58.3,5.6,8.3,2.8,25,0,35010000,0,0.4,3.6,91.6,0,0,4.4,57.5,42.5,45,392,384
210,2023,Peabody,2290000,346,85.8,8.1,1.2,0.3,4.3,0.3,2290000,0,1.8,3.5,14.6,1.8,0,78.2,49.2,50.7,181,550,543
211,2023,Pembroke,2310000,188,95.7,3.2,0,0.5,0.5,0,2310000,0.1,1.1,0.6,0.4,1.6,0.1,96.2,48.2,51.8,138,577,577
212,2023,Pentucket,7450000,153,94.1,2,2,0,2,0,7450000,0,1.3,0.5,4.6,2.1,0,91.5,46.7,53.3,115,577,564
213,2023,"Phoenix Academy Charter Public High School, Chelsea (District)",4930000,23,4.3,17.4,0,0,78.3,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil
214,2023,"Phoenix Academy Public Charter High School, Springfield (District)",35080000,9,11.1,44.4,0,0,44.4,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil
215,2023,Pioneer Charter School of Science (District),4940000,43,100,0,0,0,0,0,4940000,2,7.7,26.2,29.3,1.1,0,33.6,51.3,48.7,46,543,568
216,2023,Pioneer Charter School of Science II (District),35060000,45,100,0,0,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,54,566,623
217,2023,Pioneer Valley,7500000,47,97.9,2.1,0,0,0,0,7500000,0.1,0.4,0.4,1.9,3.6,0,93.5,50.2,49.8,28,549,516
218,2023,Pioneer Valley Chinese Immersion Charter (District),4970000,19,100,0,0,0,0,0,4970000,0,17.8,8.3,7.2,14.7,0,52,52.6,47.3,32,644,621
219,2023,Pioneer Valley Performing Arts Charter Public (District),4790000,48,97.9,2.1,0,0,0,0,4790000,0.3,1.8,8.3,15.8,7.8,0,66.3,69.3,30.8,31,587,551
220,2023,Pittsfield,2360000,341,85.9,5,0,1.2,7.9,0,2360000,0.3,1.3,11.1,14.5,8.9,0.1,63.8,48.8,51.2,109,549,519
221,2023,Plymouth,2390000,509,96.9,0.2,0.4,0.2,2.4,0,2390000,0.2,1.2,1.9,5.2,4.4,0,87,47.8,52.1,438,538,512
222,2023,Prospect Hill Academy Charter (District),4870000,62,95.2,3.2,0,0,1.6,0,4870000,0.3,8.3,53.8,21,3.6,0.1,13,49.2,50.8,42,522,494
223,2023,Quabbin,7530000,112,84.8,6.3,0.9,0,8,0,7530000,0.1,0.8,0.8,4.8,1.9,0.1,91.5,50.6,49.4,68,564,550
224,2023,Quaboag Regional,7780000,90,87.8,3.3,2.2,0,6.7,0,7780000,0,0.2,0.8,6.8,3.8,0,88.5,49.1,50.7,90,521,489
225,2023,Quincy,2430000,632,96.2,2.1,0.3,0,1.4,0,2430000,0.2,39.5,6.9,6.1,3.1,0.4,43.8,48,52,577,568,581
226,2023,Ralph C Mahar,7550000,83,78.3,7.2,0,0,14.5,0,7550000,0,1.9,2.3,9.3,3.8,0,82.6,49.8,50.2,25,559,528
227,2023,Randolph,2440000,89,80.9,9,1.1,1.1,7.9,0,2440000,0.4,17.5,49.9,15,5.3,0.3,11.7,45.4,54.6,45,537,521
228,2023,Reading,2460000,288,97.9,1.7,0,0,0.3,0,2460000,0.1,5.3,2.5,2.8,2.3,0,86.8,48.2,51.8,323,587,583
229,2023,Revere,2480000,416,86.1,6,0.7,0,7.2,0,2480000,0.3,4.7,3.4,55.3,1.9,0,34.3,48.8,51.2,236,525,516
230,2023,Rising Tide Charter Public (District),4830000,52,98.1,1.9,0,0,0,0,4830000,0.5,2.4,1.1,3.4,5.2,0,87.5,51.7,48.3,50,569,525
231,2023,Rockland,2510000,115,93.9,2.6,0,0,3.5,0,2510000,0,1.1,5.3,14.3,4,0,75.3,50.4,49.6,77,551,519
232,2023,Rockport,2520000,56,96.4,1.8,0,0,1.8,0,2520000,0,1.7,1,1.7,0.2,0,95.4,49.2,50.8,48,584,574
233,2023,Roxbury Preparatory Charter (District),4840000,119,84.9,7.6,3.4,1.7,2.5,0,4840000,0.3,0.6,57.4,39.9,0.5,0.3,1.1,49.4,50.6,316,429,427
234,2023,Salem,2580000,173,84.4,9.2,0.6,0,5.8,0,2580000,0.1,3.1,6.7,39.3,4.8,0,46,48.1,51.9,147,466,460
235,2023,Salem Academy Charter (District),4850000,67,95.5,4.5,0,0,0,0,4850000,0,6.1,9.6,39.7,1.8,0,42.8,53.4,46.6,129,512,498
236,2023,Sandwich,2610000,144,97.2,0,0,0,2.8,0,2610000,0.6,2.4,1.2,2.3,0.8,0.1,92.6,49.6,50.4,115,569,557
237,2023,Saugus,2620000,143,90.2,4.2,0,0.7,4.9,0,2620000,0.6,5.1,4.9,18.7,2.5,0.1,68.1,48.3,51.7,96,534,513
238,2023,Scituate,2640000,183,96.7,1.6,0,0.5,1.1,0,2640000,0,1,2.6,1.5,1.6,0,93.2,49.5,50.5,232,571,552
239,2023,Seekonk,2650000,127,97.6,1.6,0,0,0.8,0,2650000,0,3.2,2,5,3.4,0,86.3,50.4,49.6,94,572,553
240,2023,Sharon,2660000,266,97.4,2.6,0,0,0,0,2660000,0.1,29,4.8,5.2,5,0.1,55.8,48.4,51.6,264,634,652
241,2023,Shawsheen Valley Regional Vocational Technical,8710000,274,99.3,0.4,0,0,0.4,0,8710000,0.2,1.2,1.1,4.9,2,0,90.6,41.8,58.2,127,527,506
242,2023,Shrewsbury,2710000,418,94.5,3.6,0,0,1.9,0,2710000,0.4,31.5,2.9,8.2,3.6,0,53.3,49.7,50.3,458,600,618
243,2023,Silver Lake,7600000,249,97.2,2.4,0,0,0.4,0,7600000,0.2,1.1,1.5,1.8,0.6,0.1,94.7,47.6,52.4,208,557,551
244,2023,Sizer School: A North Central Charter Essential (District),4740000,39,92.3,0,0,0,7.7,0,4740000,0.3,1.1,6,23.6,2.2,0,66.9,46.1,53.4,12,564,523
245,2023,Somerset Berkley Regional School District,7630000,215,95.3,0.9,0,0,3.7,0,7630000,0.1,1.4,1.1,3.7,1.1,0.3,92.5,50.2,49.8,170,553,549
246,2023,Somerville,2740000,262,91.2,2.7,1.1,0,5,0,2740000,0.1,6.5,9.9,41.4,4,0.1,38.1,46.9,53,183,577,567
247,2023,South Hadley,2780000,121,94.2,0.8,0,0,5,0,2780000,0.1,2.2,1.8,13.7,2.2,0.1,79.8,50.4,49.6,78,567,564
248,2023,South Middlesex Regional Vocational Technical,8290000,176,91.5,0.6,2.3,0,5.7,0,8290000,1.9,0.4,5.2,42.8,3.6,0,46.1,40,60,40,562,534
249,2023,South Shore Charter Public (District),4880000,63,100,0,0,0,0,0,4880000,0.4,5.1,29.3,3.8,6.8,0.1,54.5,49.8,50,89,524,500
250,2023,South Shore Regional Vocational Technical,8730000,151,97.4,0,0,0,2.6,0,8730000,0,1.4,2,5.6,3.6,0,87.4,32.7,67.3,23,546,521
251,2023,Southbridge,2770000,82,72,2.4,7.3,0,18.3,0,2770000,0.2,1.4,2,57.3,1.7,0.1,37.3,48.9,51.1,15,466,457
252,2023,Southeastern Regional Vocational Technical,8720000,338,97.6,0.9,0,0,1.5,0,8720000,0.1,1.7,34.5,12.4,5.6,0,45.7,49.7,50.2,88,529,506
253,2023,Southern Berkshire,7650000,48,91.7,4.2,0,2.1,2.1,0,7650000,0.7,0.1,0.9,7.1,4.9,0,86.2,49.9,50.1,26,572,514
254,2023,Southern Worcester County Regional Vocational School District,8760000,264,98.1,0.4,0,0,1.5,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,92,530,503
255,2023,Southwick-Tolland-Granville Regional School District,7660000,88,95.5,1.1,1.1,1.1,1.1,0,7660000,0.3,0.9,1.8,4.4,2.1,0,90.6,49,51,50,554,539
256,2023,Spencer-E Brookfield,7670000,62,77.4,6.5,3.2,0,12.9,0,7670000,0.3,1,2,13.3,2.7,0,80.7,45.5,54.5,37,566,544
257,2023,Springfield,2810000,"1,521",84.7,6.6,1.6,0.2,6.9,0,2810000,0.2,2.3,18.9,66.6,1.8,0,10.2,47.9,52.1,"1,176",435,423
258,2023,Springfield International Charter (District),4410000,73,97.3,0,0,0,2.7,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,18,551,525
259,2023,Stoneham,2840000,136,96.3,2.9,0,0,0.7,0,2840000,0.2,5.2,2.5,8.5,3.7,0,80,49.6,50.4,98,542,526
260,2023,Stoughton,2850000,199,92.5,3,0,0,4.5,0,2850000,0.1,6.2,23.2,11.7,5.1,0.3,53.4,48.5,51.5,148,564,557
261,2023,Sturgis Charter Public (District),4890000,187,98.4,0.5,0,0.5,0.5,0,4890000,0.5,3.5,2.5,5.5,2.6,0.1,85.3,55.6,44.4,187,598,577
262,2023,Sutton,2900000,82,97.6,2.4,0,0,0,0,2900000,0.1,1.3,1,2.2,4,0,91.4,49.5,50.5,67,577,564
263,2023,Swampscott,2910000,142,95.1,2.8,0,0,2.1,0,2910000,0.2,2.6,3.3,11.1,2.4,0,80.2,48.8,51.2,141,601,585
264,2023,Swansea,2920000,106,89.6,3.8,0.9,0,5.7,0,2920000,0.2,1.1,0.8,2.3,1.3,0,94.3,49.3,50.7,77,560,525
265,2023,Tantasqua,7700000,272,92.6,3.3,0,0,4,0,7700000,0.2,1,0.7,5.2,2.8,0,90.2,49.4,50.5,208,559,576
266,2023,Taunton,2930000,422,91.7,3.3,0.7,0.2,4,0,2930000,0.2,1.4,16.6,12.5,5.2,0.1,63.9,49,51,329,514,489
267,2023,TEC Connections Academy Commonwealth Virtual School District,39020000,133,51.1,9.8,3,2.3,33.8,0,39020000,0.4,2.8,8.2,15,7.5,0.2,65.9,57.5,42.5,67,579,527
268,2023,Tewksbury,2950000,185,95.1,2.7,0,0,2.2,0,2950000,0.1,3.6,3.4,4.6,1.2,0,87.1,49.4,50.6,62,583,568
269,2023,Tri-County Regional Vocational Technical,8780000,199,98.5,0.5,0,0,1,0,8780000,0.3,1,0.7,5.7,4.2,0.3,87.9,41.5,58.3,74,538,516
270,2023,Triton,7730000,167,92.8,3,0.6,0,3.6,0,7730000,0.1,1.6,1,3.1,1.9,0.2,92.2,48.5,51.5,113,574,545
271,2023,Tyngsborough,3010000,95,94.7,4.2,1.1,0,0,0,3010000,0.2,6.8,3.7,4.6,3.2,0,81.5,48.8,51.2,85,563,585
272,2023,Upper Cape Cod Regional Vocational Technical,8790000,140,97.1,0,0,0,2.9,0,8790000,0.7,1.7,4.7,2.7,5.4,0,84.8,35.8,64.2,35,537,503
273,2023,Uxbridge,3040000,114,91.2,3.5,0.9,0.9,3.5,0,3040000,0.5,1.4,1.5,4.6,2,0.1,90,46.1,53.9,70,540,535
274,2023,Wachusett,7750000,466,94.6,3.4,0,0.4,1.5,0,7750000,0.1,2.9,2.2,5.4,2.2,0,87.2,49.8,50.2,397,575,565
275,2023,Wakefield,3050000,193,96.4,2.1,0.5,0,1,0,3050000,0.2,3.6,2.9,6.8,3.1,0.3,83.2,49.3,50.7,177,573,549
276,2023,Walpole,3070000,235,96.2,3.4,0,0,0.4,0,3070000,0.3,6.4,3.4,5.4,2.6,0,81.9,49.9,50,242,579,565
277,2023,Waltham,3080000,361,84.5,4.2,3.3,0,8,0,3080000,0.1,5.3,9.7,40.7,2.3,0,41.9,47.3,52.7,195,550,538
278,2023,Ware,3090000,51,84.3,11.8,0,0,3.9,0,3090000,0.1,0.7,1.7,5.7,3.8,0.2,87.9,50,50,35,516,531
279,2023,Wareham,3100000,95,83.2,6.3,0,1.1,9.5,0,3100000,1.2,1.1,8.6,8,11,0.1,69.9,48.6,51.4,32,578,543
280,2023,Watertown,3140000,141,90.8,5,0,0,4.3,0,3140000,0.5,7.9,3.8,17.2,5.7,0.1,64.9,48.5,51.5,118,561,574
281,2023,Wayland,3150000,181,99.4,0.6,0,0,0,0,3150000,0,15.5,5.1,4.5,5.5,0.2,69.1,49.7,50.3,207,643,652
282,2023,Webster,3160000,73,76.7,6.8,2.7,0,13.7,0,3160000,0.1,2.1,5.4,27.2,6.9,0.1,58.2,50.4,49.5,9,nil,nil
283,2023,Wellesley,3170000,337,97.9,2.1,0,0,0,0,3170000,0.1,14.2,3.7,5.1,6.7,0,70.2,51,49,330,645,649
284,2023,West Boylston,3220000,58,93.1,1.7,1.7,0,3.4,0,3220000,0.1,1.8,3,10.8,4.3,0,80,51.5,48.5,50,563,526
285,2023,West Bridgewater,3230000,93,94.6,1.1,0,1.1,3.2,0,3230000,0.4,1,4.7,3.3,4.3,0.1,86.3,51.1,48.9,63,568,546
286,2023,West Springfield,3320000,263,93.2,3,0,0,3.8,0,3320000,0.1,8.2,3.5,19.2,2.7,0,66.3,48.8,51.2,105,568,541
287,2023,Westborough,3210000,243,97.1,0.8,0,0,2.1,0,3210000,0.1,34.2,1.9,6.5,2.9,0.1,54.4,49.7,50.3,310,623,638
288,2023,Westfield,3250000,358,92.5,3.6,0.3,0,3.6,0,3250000,0.1,3.3,2.3,15.4,2.4,0,76.4,48.8,51.2,103,552,533
289,2023,Westford,3260000,407,97.5,1.5,0.2,0,0.7,0,3260000,0.1,26.8,0.9,1.8,3.8,0,66.6,48.6,51.4,446,622,631
290,2023,Weston,3300000,140,97.1,2.1,0,0,0.7,0,3300000,0.2,17.2,6.3,6.1,5.3,0,64.9,49.2,50.8,132,656,672
291,2023,Westport,3310000,62,90.3,3.2,0,1.6,4.8,0,3310000,0.3,0.6,0.3,3.5,4.2,0,91.2,45.4,54.6,44,562,537
292,2023,Westwood,3350000,237,98.7,1.3,0,0,0,0,3350000,0,10.8,2.2,3.7,3.9,0,79.5,49.4,50.6,278,597,597
293,2023,Weymouth,3360000,381,90.8,3.9,0,0,5,0.3,3360000,0.2,6.3,6.7,9.3,4,0.1,73.4,49,50.9,251,547,528
294,2023,Whitman-Hanson,7800000,260,93.8,4.6,0,0,1.5,0,7800000,0.4,1.2,2.4,4.7,2.8,0.1,88.3,48.4,51.6,161,558,537
295,2023,Whittier Regional Vocational Technical,8850000,314,99,0,0,0,1,0,8850000,0.3,1,2.3,20.9,3.5,0,71.9,46,54,47,539,515
296,2023,Wilmington,3420000,190,93.7,4.7,0.5,0,1.1,0,3420000,0.1,5.1,1.3,4.3,3.4,0,85.7,49.3,50.6,146,580,576
297,2023,Winchendon,3430000,45,88.9,6.7,0,0,4.4,0,3430000,0.1,2.3,1.5,7.3,3.8,0.1,85,45.8,54.2,36,474,454
298,2023,Winchester,3440000,328,95.1,3.4,0.3,0.3,0.9,0,3440000,0.2,17.4,1,3.4,6,0,72,49.5,50.5,381,647,656
299,2023,Winthrop,3460000,111,93.7,0.9,0,0,5.4,0,3460000,0.1,0.8,1.4,15.6,1.6,0,80.5,49.3,50.7,80,545,552
300,2023,Woburn,3470000,244,94.3,2.5,0,0,3.3,0,3470000,0.6,7.5,7.4,10.3,3.1,0.2,71,50.8,49.2,161,562,549
301,2023,Worcester,3480000,"1,609",87.5,5.5,0.7,0.1,6.2,0,3480000,0.2,6.7,16.3,42.9,4.3,0,29.6,48.9,51.1,"1,496",451,444
302,2022,Abby Kelley Foster Charter Public (District),4450000,94,96.8,0,0,0,3.2,0,4450000,0.1,4.1,49.8,22.3,2.8,0.1,20.8,53.5,46.5,81,527,512
303,2022,Abington,10000,141,95,2.1,0,0,2.8,0,10000,0.3,2,3.1,7.9,0.7,0.1,85.9,49.5,50.5,126,549,521
304,2022,Academy Of the Pacific Rim Charter Public (District),4120000,55,98.2,0,0,0,1.8,0,4120000,0,1.3,59.7,27.9,2.1,0.2,8.8,50.8,49.2,2,nil,nil
305,2022,Acton-Boxborough,6000000,432,97.9,1.4,0,0,0.7,0,6000000,0.2,32.6,2.3,4.5,4.2,0.1,56.1,48.3,51.7,449,655,681
306,2022,Advanced Math and Science Academy Charter (District),4300000,141,98.6,1.4,0,0,0,0,4300000,0.2,17.4,1.9,5.4,6.8,0,68.2,47.6,52.4,211,604,634
307,2022,Agawam,50000,209,93.3,1.4,0,0.5,4.8,0,50000,0,3,2.3,7.8,2.6,0.1,84.3,47.9,52.1,106,549,538
308,2022,Amesbury,70000,124,90.3,1.6,0,0.8,7.3,0,70000,0.2,1.1,1.6,7.2,3.5,0.1,86.2,46.5,53.5,101,574,566
309,2022,Amherst-Pelham,6050000,197,94.9,1.5,0,0,3.6,0,6050000,0.1,9.2,7.1,16.2,9,0.2,58.2,48.6,51.3,127,633,633
310,2022,Andover,90000,386,94,5.7,0,0,0.3,0,90000,0.2,18.3,2.1,5.5,2.6,0,71.3,49.9,50,402,611,619
311,2022,Argosy Collegiate Charter School (District),35090000,56,83.9,7.1,0,5.4,3.6,0,35090000,0.5,2,10.6,18.8,5.5,0.5,62.1,47,53,24,473,488
312,2022,Arlington,100000,340,96.8,2.1,0,0,1.2,0,100000,0.1,12.5,3.7,6.4,5.2,0.2,72,49.5,50.4,387,626,619
313,2022,Ashburnham-Westminster,6100000,120,95.8,1.7,0,0.8,1.7,0,6100000,0,0.8,0.6,4.2,1.8,0,92.6,49.9,50.1,71,575,565
314,2022,Ashland,140000,210,99,0.5,0,0,0.5,0,140000,0.6,13.9,2.2,10.7,3.3,0,69.3,50.3,49.6,226,593,610
315,2022,Assabet Valley Regional Vocational Technical,8010000,264,96.2,0.4,0,0,3.4,0,8010000,0.4,0.4,0.6,14.1,2.3,0,82.2,40.4,59.5,70,534,511
316,2022,Athol-Royalston,6150000,70,87.1,2.9,0,0,10,0,6150000,0,1.1,1.5,8.7,3.7,0,85,47.7,52.3,11,495,516
317,2022,Atlantis Charter (District),4910000,62,96.8,0,0,0,1.6,1.6,4910000,0.1,1.7,5,10.8,4,0,78.4,53.1,46.9,136,441,418
318,2022,Attleboro,160000,427,96.3,1.6,0,0,2.1,0,160000,0.3,4.7,5.5,14.2,6.4,0.1,68.8,47.4,52.6,247,549,533
319,2022,Auburn,170000,156,96.8,2.6,0,0,0.6,0,170000,0.1,4.1,1.8,8.2,3.4,0,82.5,50,50,134,553,542
320,2022,Avon,180000,36,83.3,11.1,0,0,5.6,0,180000,0.6,4.4,28.5,8,4.4,0,54.1,46.3,53.4,28,534,526
321,2022,Ayer Shirley School District,6160000,63,87.3,3.2,0,0,9.5,0,6160000,0.5,2.6,4.5,10.3,5.3,0.4,76.4,48.2,51.8,67,550,518
322,2022,Barnstable,200000,273,87.2,9.2,0.4,0,3.3,0,200000,0.4,2,7.7,12.9,4.8,0.2,72,48.8,51.2,158,559,550
323,2022,Baystate Academy Charter Public School (District),35020000,41,90.2,0,2.4,2.4,4.9,0,35020000,0,0.9,25.8,66.7,1.1,0.2,5.2,49.2,50.8,30,452,443
324,2022,Bedford,230000,199,98.5,1,0,0.5,0,0,230000,0,15.9,6.1,5.9,5.3,0.1,66.8,49.3,50.6,216,618,620
325,2022,Belchertown,240000,151,92.7,2.6,0,2,2.6,0,240000,0.3,1.8,1.9,4.1,2.6,0.2,89.2,49.2,50.8,117,571,559
326,2022,Bellingham,250000,131,90.8,3.8,0,0.8,4.6,0,250000,0.2,2.8,2.1,4.3,2.1,0.4,88.1,48.9,51.1,88,550,527
327,2022,Belmont,260000,320,98.4,1.6,0,0,0,0,260000,0.1,19.1,3.4,4.3,6.8,0.1,66.2,49.4,50.6,329,653,662
